name,link,rating,num_reviews,price,details,num_bookings,review_url
3. Test Dave  -  Apr 1 v3,https://www.opentable.com/r/test-dave-apr-1-v3-san-francisco?corrid=36de79ec-c8b6-4893-a192-99917f5494e3&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00,"<div class=""_2IMP-CK1uNe12eCxaNLqbL"" aria-label=""0 stars""><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div></div>",(0),"$$<span class=""_1s81GB3gesncA-230LO-_w"">$$</span>",• Brewery • Financial District / Embarcadero,,https://www.opentable.com/r/test-dave-apr-1-v3-san-francisco?corrid=36de79ec-c8b6-4893-a192-99917f5494e3&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00#reviews
4. Test Dave  -  Apr 27 v4,https://www.opentable.com/r/test-dave-apr-27-v4-san-francisco?corrid=36de79ec-c8b6-4893-a192-99917f5494e3&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00,"<div class=""_2IMP-CK1uNe12eCxaNLqbL"" aria-label=""0 stars""><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div></div>",(0),"$$<span class=""_1s81GB3gesncA-230LO-_w"">$$</span>",• Brewery • Financial District / Embarcadero,,https://www.opentable.com/r/test-dave-apr-27-v4-san-francisco?corrid=36de79ec-c8b6-4893-a192-99917f5494e3&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00#reviews
5. Test Dave  -  Apr 27 v3,https://www.opentable.com/r/test-dave-apr-27-v3-san-francisco?corrid=36de79ec-c8b6-4893-a192-99917f5494e3&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00,"<div class=""_2IMP-CK1uNe12eCxaNLqbL"" aria-label=""0 stars""><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div></div>",(0),"$$<span class=""_1s81GB3gesncA-230LO-_w"">$$</span>",• Brewery • Financial District / Embarcadero,,https://www.opentable.com/r/test-dave-apr-27-v3-san-francisco?corrid=36de79ec-c8b6-4893-a192-99917f5494e3&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00#reviews
6. The Patio by Alexander's Steakhouse,https://www.opentable.com/r/the-patio-by-alexanders-steakhouse-francisco?corrid=36de79ec-c8b6-4893-a192-99917f5494e3&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00,"<div class=""_2IMP-CK1uNe12eCxaNLqbL"" aria-label=""4.6 stars""><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_28k_iav1_Eiqo1_PHjcTNC _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div></div><div class=""_2s6ofZ_eiTKuvNHV3mVnaG"">4.6</div>",(230),"$$$<span class=""_1s81GB3gesncA-230LO-_w"">$</span>",• Contemporary American • SOMA,,https://www.opentable.com/r/the-patio-by-alexanders-steakhouse-francisco?corrid=36de79ec-c8b6-4893-a192-99917f5494e3&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00#reviews
7. The Pink Elephant Alibi,https://www.opentable.com/r/the-pink-elephant-alibi-san-francisco?corrid=36de79ec-c8b6-4893-a192-99917f5494e3&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00,"<div class=""_2IMP-CK1uNe12eCxaNLqbL"" aria-label=""0 stars""><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div></div>",(0),"$$<span class=""_1s81GB3gesncA-230LO-_w"">$$</span>",• American • SOMA,,https://www.opentable.com/r/the-pink-elephant-alibi-san-francisco?corrid=36de79ec-c8b6-4893-a192-99917f5494e3&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00#reviews
8. Via Veneto - SF,https://www.opentable.com/r/via-veneto-sf-san-francisco?corrid=36de79ec-c8b6-4893-a192-99917f5494e3&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00,"<div class=""_2IMP-CK1uNe12eCxaNLqbL"" aria-label=""5 stars""><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div></div><div class=""_2s6ofZ_eiTKuvNHV3mVnaG"">5.0</div>",(1),"$$<span class=""_1s81GB3gesncA-230LO-_w"">$$</span>",• Italian • Pacific Heights,,https://www.opentable.com/r/via-veneto-sf-san-francisco?corrid=36de79ec-c8b6-4893-a192-99917f5494e3&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00#reviews
9. Sushi Rapture - SF,https://www.opentable.com/r/sushi-rapture-sf-san-francisco?corrid=36de79ec-c8b6-4893-a192-99917f5494e3&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00,"<div class=""_2IMP-CK1uNe12eCxaNLqbL"" aria-label=""0 stars""><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div></div>",(0),"$$<span class=""_1s81GB3gesncA-230LO-_w"">$$</span>",• Sushi • Nob Hill,,https://www.opentable.com/r/sushi-rapture-sf-san-francisco?corrid=36de79ec-c8b6-4893-a192-99917f5494e3&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00#reviews
10. Chili Lemon Garlic,https://www.opentable.com/r/chili-lemon-garlic-san-francisco?corrid=36de79ec-c8b6-4893-a192-99917f5494e3&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00,"<div class=""_2IMP-CK1uNe12eCxaNLqbL"" aria-label=""0 stars""><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div></div>",(0),"$$<span class=""_1s81GB3gesncA-230LO-_w"">$$</span>",• Thai • SOMA,,https://www.opentable.com/r/chili-lemon-garlic-san-francisco?corrid=36de79ec-c8b6-4893-a192-99917f5494e3&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00#reviews
1. Benu,https://www.opentable.com/r/benu-san-francisco?corrid=ce8f1346-291f-40d9-95ed-0c3c9ee0e036&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00,"<div class=""_2IMP-CK1uNe12eCxaNLqbL"" aria-label=""4.7 stars""><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_2A9R7IBMmNo8l86RU1SUeg _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div></div><div class=""_2s6ofZ_eiTKuvNHV3mVnaG"">4.7</div>",(1609),"$$$$<span class=""_1s81GB3gesncA-230LO-_w""></span>",• Contemporary American • SOMA,,https://www.opentable.com/r/benu-san-francisco?corrid=ce8f1346-291f-40d9-95ed-0c3c9ee0e036&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00#reviews
2. Aioli Cafe De La Presse,https://www.opentable.com/r/aioli-cafe-de-la-presse-san-francisco?corrid=ce8f1346-291f-40d9-95ed-0c3c9ee0e036&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00,"<div class=""_2IMP-CK1uNe12eCxaNLqbL"" aria-label=""0 stars""><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div></div>",(0),"$$<span class=""_1s81GB3gesncA-230LO-_w"">$$</span>",• French • Downtown / Union Square,,https://www.opentable.com/r/aioli-cafe-de-la-presse-san-francisco?corrid=ce8f1346-291f-40d9-95ed-0c3c9ee0e036&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00#reviews
3. La Grotta Italian Restaurant,https://www.opentable.com/r/la-grotta-italian-restaurant-san-francisco?corrid=ce8f1346-291f-40d9-95ed-0c3c9ee0e036&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00,"<div class=""_2IMP-CK1uNe12eCxaNLqbL"" aria-label=""0 stars""><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div></div>",(0),"$$<span class=""_1s81GB3gesncA-230LO-_w"">$$</span>",• Italian • Mission,,https://www.opentable.com/r/la-grotta-italian-restaurant-san-francisco?corrid=ce8f1346-291f-40d9-95ed-0c3c9ee0e036&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00#reviews
4. Thai Chef 2,https://www.opentable.com/r/thai-chef-2-san-francisco?corrid=ce8f1346-291f-40d9-95ed-0c3c9ee0e036&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00,"<div class=""_2IMP-CK1uNe12eCxaNLqbL"" aria-label=""4.8 stars""><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_2A9R7IBMmNo8l86RU1SUeg _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div></div><div class=""_2s6ofZ_eiTKuvNHV3mVnaG"">4.8</div>",(3),"$$<span class=""_1s81GB3gesncA-230LO-_w"">$$</span>",• Thai • Castro,Booked 2 times today,https://www.opentable.com/r/thai-chef-2-san-francisco?corrid=ce8f1346-291f-40d9-95ed-0c3c9ee0e036&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00#reviews
5. Le Central,https://www.opentable.com/r/le-central-san-francisco?corrid=ce8f1346-291f-40d9-95ed-0c3c9ee0e036&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00,"<div class=""_2IMP-CK1uNe12eCxaNLqbL"" aria-label=""4.1 stars""><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_1J28HXkF9OXU_OaZfUmxou _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div><div class=""_14TQM3HXE0NyIpx6aeIwn1 _2UvC6jGDOaDUaN4lDzrERj""><i class=""_3kO6rduhXv8PjZkMM0vdp5 _2XDQgnHhhnZspJEFGbowSx"" aria-hidden=""true"" tab-index=""-1"" focusable=""no""></i></div></div><div class=""_2s6ofZ_eiTKuvNHV3mVnaG"">4.1</div>",(1716),"$$<span class=""_1s81GB3gesncA-230LO-_w"">$$</span>",• French • Downtown / Union Square,,https://www.opentable.com/r/le-central-san-francisco?corrid=ce8f1346-291f-40d9-95ed-0c3c9ee0e036&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=2&sd=2021-06-10T18%3A30%3A00#reviews
