name,link,rating,num_reviews,price,cuisine,district,num_bookings
American Indian Cuisine,https://www.opentable.com/r/american-indian-cuisine-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,Indian,Downtown / Union Square,
FANG,https://www.opentable.com/fang?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.1 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-empty.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Excellent</span></div>  <a class=""review-link"" href=""https://www.opentable.com/fang?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(1966)</span> <span class=""screen-reader"">Review - FANG</span></a>",(1966),$    $,Chinese,SOMA,
Hyde Street Seafood House & Raw Bar,https://www.opentable.com/hyde-street-seafood-house-and-raw-bar?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.1 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-empty.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Excellent</span></div>  <a class=""review-link"" href=""https://www.opentable.com/hyde-street-seafood-house-and-raw-bar?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(715)</span> <span class=""screen-reader"">Review - Hyde Street Seafood House &amp; Raw Bar</span></a>",(715),$    $,Seafood,Russian Hill,
"Benihana - San Francisco, CA",https://www.opentable.com/benihana-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""3.8 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-threequarter.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-empty.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Excellent</span></div>  <a class=""review-link"" href=""https://www.opentable.com/benihana-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(2148)</span> <span class=""screen-reader"">Review - Benihana - San Francisco, CA</span></a>",(2148),$    $,Japanese,Japantown,Booked 56 times today
The Patio by Alexander's Steakhouse,https://www.opentable.com/r/the-patio-by-alexanders-steakhouse-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.6 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-half.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/the-patio-by-alexanders-steakhouse-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(230)</span> <span class=""screen-reader"">Review - The Patio by Alexander's Steakhouse</span></a>",(230),$    $    $,Contemporary American,SOMA,
Yank Sing - Stevenson Street,https://www.opentable.com/yank-sing-stevenson-street?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.5 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-half.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Awesome</span></div>  <a class=""review-link"" href=""https://www.opentable.com/yank-sing-stevenson-street?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(1306)</span> <span class=""screen-reader"">Review - Yank Sing - Stevenson Street</span></a>",(1306),$    $,Dim Sum,SOMA,
Villon,https://www.opentable.com/r/villon-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.4 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-half.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Awesome</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/villon-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(623)</span> <span class=""screen-reader"">Review - Villon</span></a>",(623),$    $    $,Californian,Downtown / Union Square,Booked 8 times today
Chambers Eat + Drink,https://www.opentable.com/chambers-eat-and-drink?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.5 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-half.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Awesome</span></div>  <a class=""review-link"" href=""https://www.opentable.com/chambers-eat-and-drink?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(519)</span> <span class=""screen-reader"">Review - Chambers Eat + Drink</span></a>",(519),$    $,Californian,Downtown / Union Square,Booked 30 times today
Noosh,https://www.opentable.com/r/noosh-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.4 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-half.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Awesome</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/noosh-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(5)</span> <span class=""screen-reader"">Review - Noosh</span></a>",(5),$    $,Mediterranean,Pacific Heights,Booked 58 times today
Rooftop 25,https://www.opentable.com/r/rooftop-25-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.4 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-half.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Awesome</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/rooftop-25-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(1708)</span> <span class=""screen-reader"">Review - Rooftop 25</span></a>",(1708),$    $    $,Contemporary American,SOMA,Booked 10 times today
Yarsa Nepalese Cuisine,https://www.opentable.com/r/yarsa-nepalese-cuisine-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.3 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-quarter.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Awesome</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/yarsa-nepalese-cuisine-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(3)</span> <span class=""screen-reader"">Review - Yarsa Nepalese Cuisine</span></a>",(3),$    $,Nepalese,North Beach,
Laurel Court Restaurant & Bar - Fairmont San Francisco,https://www.opentable.com/laurel-court-restaurant-and-bar-fairmont-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-empty.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Excellent</span></div>  <a class=""review-link"" href=""https://www.opentable.com/laurel-court-restaurant-and-bar-fairmont-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(1218)</span> <span class=""screen-reader"">Review - Laurel Court Restaurant &amp; Bar - Fairmont San Francisco</span></a>",(1218),$    $    $,Californian,Nob Hill,
KUSAKABE,https://www.opentable.com/kusakabe?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.8 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-threequarter.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/kusakabe?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(336)</span> <span class=""screen-reader"">Review - KUSAKABE</span></a>",(336),$    $    $    $,Sushi,Financial District / Embarcadero,
Chinatown Restaurant,https://www.opentable.com/chinatown-restaurant?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""3.6 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-half.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-empty.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Very Good</span></div>  <a class=""review-link"" href=""https://www.opentable.com/chinatown-restaurant?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(43)</span> <span class=""screen-reader"">Review - Chinatown Restaurant</span></a>",(43),$    $,Chinese,Chinatown,
Spice of America,https://www.opentable.com/r/spice-of-america-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.4 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-half.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Awesome</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/spice-of-america-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(82)</span> <span class=""screen-reader"">Review - Spice of America</span></a>",(82),$    $,Indian,Civic Center / Hayes Valley / Van Ness,
Colombini Italian Cafe & Bistro - Nob Hill Hotel,https://www.opentable.com/colombini-italian-cafe-and-bistro-nob-hill-hotel?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.2 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-quarter.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Awesome</span></div>  <a class=""review-link"" href=""https://www.opentable.com/colombini-italian-cafe-and-bistro-nob-hill-hotel?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(232)</span> <span class=""screen-reader"">Review - Colombini Italian Cafe &amp; Bistro - Nob Hill Hotel</span></a>",(232),$    $    $,Italian,Nob Hill,
Whitechapel,https://www.opentable.com/r/whitechapel-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $    $    $,American,Civic Center / Hayes Valley / Van Ness,
Brenda's French Soul Food,https://www.opentable.com/r/brendas-french-soul-food-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,Creole / Cajun / Southern,Civic Center / Hayes Valley / Van Ness,
Rangoon Ruby Burmese Cuisine - SF,https://www.opentable.com/rangoon-ruby-burmese-cuisine-sf?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.1 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-empty.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Excellent</span></div>  <a class=""review-link"" href=""https://www.opentable.com/rangoon-ruby-burmese-cuisine-sf?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(31)</span> <span class=""screen-reader"">Review - Rangoon Ruby Burmese Cuisine - SF</span></a>",(31),$    $,Burmese,Russian Hill,
Ken's Kitchen,https://www.opentable.com/r/kens-kitchen-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,Chinese,Civic Center / Hayes Valley / Van Ness,
Max's Opera Cafe,https://www.opentable.com/r/maxs-opera-cafe-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""3.8 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-threequarter.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-empty.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Excellent</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/maxs-opera-cafe-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(1417)</span> <span class=""screen-reader"">Review - Max's Opera Cafe</span></a>",(1417),$    $,American,Civic Center / Hayes Valley / Van Ness,
Thai Idea Vegetarian,https://www.opentable.com/r/thai-idea-vegetarian-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,Thai,Civic Center / Hayes Valley / Van Ness,
Harringtons Harry Pub,https://www.opentable.com/r/harringtons-harry-pub-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,Grill,Civic Center / Hayes Valley / Van Ness,
August (1) Five,https://www.opentable.com/r/august-1-five-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.7 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-threequarter.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/august-1-five-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(1277)</span> <span class=""screen-reader"">Review - August (1) Five</span></a>",(1277),$    $    $    $,Indian,Civic Center / Hayes Valley / Van Ness,
Golden Kim Tar Chinese Restaurant,https://www.opentable.com/golden-kim-tar-chinese-restaurant?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""3.5 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-half.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-empty.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Very Good</span></div>  <a class=""review-link"" href=""https://www.opentable.com/golden-kim-tar-chinese-restaurant?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(9)</span> <span class=""screen-reader"">Review - Golden Kim Tar Chinese Restaurant</span></a>",(9),$    $,Chinese,Civic Center / Hayes Valley / Van Ness,
Balo Vietnamese Eatery,https://www.opentable.com/r/balo-vietnamese-eatery-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,American,Civic Center / Hayes Valley / Van Ness,
Golden Era Vegan Restaurant,https://www.opentable.com/r/golden-era-vegan-restaurant-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,Vegetarian,Civic Center / Hayes Valley / Van Ness,
Broaster Cafe,https://www.opentable.com/r/broaster-cafe-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,American,Civic Center / Hayes Valley / Van Ness,
Elephant Sushi,https://www.opentable.com/r/elephant-sushi-san-francisco-2?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,Sushi,Civic Center / Hayes Valley / Van Ness,
Jin Mi Bbq & Tofu,https://www.opentable.com/r/jin-mi-bbq-and-tofu-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,,,$    $,Barbecue,Civic Center / Hayes Valley / Van Ness,
